customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlyCharges,MonthlyChargesToTotalChargesRatio
4360-QRAVE,Male,Yes,No,No,37,No,Unknown,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.65000153,1315,No,35.54054054,0.027870724
8433-WPJTV,Female,Yes,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9000015,6767.100098,No,104.1092323,0.015353697
5804-JMYIO,Female,No,Yes,Yes,39,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,19.75,757.9500122,No,19.4346157,0.026057127
3763-GCZHZ,Male,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.0500031,6890,Yes,104.3939394,0.015101597
6484-LATFU,Male,No,No,No,68,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,24.54999924,1657.400024,No,24.37352977,0.014812356
7599-NTMDP,Female,No,Yes,Yes,62,No,Unknown,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),48.70000076,3008.550049,No,48.52500079,0.0161872
0772-GYEQQ,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.34999847,262.0499878,Yes,87.34999593,0.337149409
0536-ACXIP,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,109.5500031,8165.100098,No,113.404168,0.01341686
0936-NQLJU,Female,No,Yes,No,41,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Credit card (automatic),20.64999962,875.5499878,No,21.35487775,0.023585175
4831-EOBFE,Male,No,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.65000153,2649.149902,Yes,91.34999663,0.035728443
1575-KRZZE,Female,No,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.20000076,220.6499939,No,55.16249847,0.250169963
3251-YMVWZ,Male,No,No,No,53,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,No,Bank transfer (automatic),24.04999924,1301.900024,No,24.5641514,0.018473
4102-OQUPX,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.40000153,74.40000153,Yes,74.40000153,1
9170-GYZJC,Female,No,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.90000153,3326.199951,Yes,81.12682808,0.024021407
4884-LEVMQ,Male,No,Yes,No,39,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,Yes,Bank transfer (automatic),20.45000076,790,No,20.25641026,0.025886077
8857-CUPFQ,Male,No,Yes,No,63,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,19.25,1237.650024,No,19.64523848,0.01555367
7610-TVOPG,Male,No,No,No,15,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,Yes,Electronic check,26.35000038,378.6000061,No,25.24000041,0.069598521
3638-DIMPH,Female,No,Yes,No,13,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,43.79999924,592.6500244,No,45.58846342,0.073905336
1845-ZLLIG,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.15000153,50.15000153,No,50.15000153,1
8559-WNQZS,Male,No,No,No,1,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,20.45000076,20.45000076,No,20.45000076,1
3999-QGRJH,Male,Yes,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.69999695,560.8499756,Yes,70.10624695,0.124275653
1699-UOTXU,Male,No,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,61.40000153,3638.25,No,60.6375,0.016876246
2454-RPBRZ,Female,Yes,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.09999847,1060.199951,Yes,88.34999593,0.092529714
0635-WKOLD,Male,No,Yes,No,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.75,2921.75,No,73.04375,0.02421494
5993-JSUWV,Female,No,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),61.15000153,4017.449951,No,60.87045381,0.015221099
4518-FZBSX,Male,No,Yes,Yes,42,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,No,Mailed check,20.25,854.9000244,No,20.35476249,0.02368698
5387-ASZNZ,Female,Yes,No,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),63.84999847,4174.350098,No,63.24772875,0.015295794
6988-CJEYV,Male,No,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.69999695,4920.549805,No,100.4193838,0.020058733
2002-MZHWP,Female,No,No,No,1,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,No,Mailed check,20.5,20.5,Yes,20.5,1
3097-FQTVJ,Female,No,No,No,41,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,20,810.2999878,No,19.76341434,0.024682217
5465-BUBFA,Female,No,Yes,Yes,41,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Bank transfer (automatic),19.29999924,772.4000244,No,18.83902499,0.024987052
7299-GNVPL,Female,No,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.40000153,1936.849976,No,84.2108685,0.043575911
9743-DQKQW,Male,No,No,No,3,No,Unknown,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.10000038,79.80000305,No,26.60000102,0.314536334
1215-VFYVK,Female,No,No,No,4,No,Unknown,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,48.25,202.25,No,50.5625,0.238566131
9371-BITHB,Female,No,Yes,Yes,52,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,19.85000038,1070.5,No,20.58653846,0.018542737
2265-CYWIV,Female,Yes,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.59999847,347.6499939,Yes,86.91249847,0.286495039
9093-FPDLG,Female,No,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.19999695,999.9000244,No,90.90000222,0.094209416
0541-FITGH,Female,No,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.15000153,113.0999985,No,56.54999924,0.549513726
6985-HAYWX,Female,No,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.30000305,2015.800049,No,77.53077111,0.039339221
7508-KBIMB,Male,No,Yes,Yes,24,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),56.25,1454.25,No,60.59375,0.038679732
6838-HVLXG,Female,No,No,No,12,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,No,Mailed check,20.29999924,246.6999969,No,20.55833308,0.082286175
2277-DJJDL,Male,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99,6017.899902,No,100.2983317,0.016450922
1897-OKVMW,Female,No,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,90.59999847,5817.450195,No,90.8976593,0.015573833
5485-ITNPC,Male,No,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.90000153,5595.299805,No,84.77726977,0.015352171
0233-FTHAV,Female,No,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.19999695,4765,No,79.41666667,0.016621196
4644-PIZRT,Male,No,Yes,Yes,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.34999847,1201.650024,No,70.68529555,0.058544499
8922-NPKBJ,Male,No,Yes,Yes,42,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,19.35000038,867.2999878,No,20.64999971,0.02231062
2740-TVLFN,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15000153,50.15000153,No,50.15000153,1
7771-CFQRQ,Female,No,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),63.79999924,3007.25,No,63.98404255,0.021215396
9512-PHSMG,Female,No,Yes,No,10,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,Yes,Mailed check,20.54999924,252.75,No,25.275,0.081305635
6963-EZQEE,Male,Yes,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.55000305,6306.5,No,90.09285714,0.014041069
2452-KDRRH,Male,Yes,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.4000015,6841.049805,No,102.105221,0.014822287
2004-OCQXK,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.94999695,81.94999695,Yes,81.94999695,1
5027-QPKTE,Male,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.34999847,451.1000061,Yes,64.44285801,0.153735308
4146-SVFUD,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.59999847,44.59999847,No,44.59999847,1
1564-HJUVY,Male,No,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.75,226.1999969,No,56.54999924,0.281830243
3617-XLSGQ,Female,No,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),109.25,7082.5,No,107.3106061,0.015425344
7517-LDMPS,Female,No,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.59999847,1017.349976,No,84.77916463,0.083157223
7244-KXYZN,Female,No,No,No,24,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,No,Credit card (automatic),20.45000076,527.3499756,No,21.97291565,0.038778803
5226-NOZFC,Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.75,2146.5,No,82.55769231,0.039948754
2672-HUYVI,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.09999847,455.2999878,Yes,75.8833313,0.200087856
1400-WIVLL,Male,No,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,107.9499969,5969.850098,No,104.7342122,0.018082531
7508-MYBOG,Male,No,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.09999847,1235.550049,Yes,88.25357492,0.069685561
8148-NLEGT,Female,No,Yes,Yes,42,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Electronic check,22.95000076,1014.25,No,24.14880952,0.022627558
0148-DCDOS,Male,No,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.69999695,2362.100098,Yes,94.48400391,0.040091441
8347-GDTMP,Female,No,Yes,No,64,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Credit card (automatic),19.45000076,1225.650024,No,19.15078163,0.015869131
9992-RRAMN,Male,No,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.09999847,1873.699951,Yes,85.1681796,0.045418157
6746-WAUWT,Male,No,No,No,19,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,Yes,Credit card (automatic),19.70000076,386.5,No,20.34210526,0.050970248
0310-MVLET,Female,No,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.15000153,6010.049805,Yes,98.52540663,0.016497368
0428-IKYCP,Male,No,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87,1850.650024,No,84.12045566,0.047010509
4550-VBOFE,Male,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.9499969,7101.5,Yes,101.45,0.014496937
2187-PKZAY,Male,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.94999695,1043.400024,No,86.95000203,0.076624492
4003-OCTMP,Female,No,Yes,No,31,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,64,1910.75,No,61.63709677,0.033494701
6652-YFFJO,Female,No,No,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.90000153,716.0999756,No,65.09999778,0.090629806
7225-IILWY,Male,No,Yes,Yes,68,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,25.75,1686.150024,No,24.79632389,0.015271476
5248-RPYWW,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.15000153,6716.450195,No,93.28403049,0.013422269
7923-IYJWY,Male,Yes,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.0999985,7839.850098,No,117.012688,0.014808956
3170-GWYKC,Female,No,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9499969,6236.75,No,103.9458333,0.016827674
5696-QURRL,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.04999924,45.04999924,Yes,45.04999924,1
7409-KIUTL,Female,Yes,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71,71,Yes,71,1
9830-ECLEN,Male,No,Yes,Yes,58,No,Unknown,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,50,2919.850098,No,50.34224306,0.017124167
1732-VHUBQ,Female,Yes,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.55000305,3309.25,Yes,70.40957447,0.021319031
0495-RVCBF,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.69999695,79.69999695,Yes,79.69999695,1
2668-TZSPS,Male,No,No,No,1,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,No,Mailed check,20.45000076,20.45000076,No,20.45000076,1
7854-EDSSA,Male,No,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59,1254.699951,Yes,57.03181596,0.047023195
8869-TORSS,Female,No,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.34999847,2896.399902,Yes,60.34166463,0.020836211
7446-SFAOA,Female,No,Yes,No,37,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,Yes,Bank transfer (automatic),19.85000038,717.5,No,19.39189189,0.027665506
9522-ZSINC,Male,No,No,No,13,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One year,Yes,Electronic check,19.95000076,253.8000031,No,19.52307716,0.078605203
8234-GSZYK,Male,No,No,No,43,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Bank transfer (automatic),26.45000076,1110.050049,No,25.81511741,0.023827755
6505-OZNPG,Female,No,No,No,6,No,Unknown,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,63.40000153,348.7999878,No,58.1333313,0.181766066
6164-HAQTX,Male,No,No,No,71,No,Unknown,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),53.95000076,3888.649902,No,54.76971693,0.01387371
0679-IDSTG,Female,Yes,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,Yes,69.25,1
7765-LWVVH,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,95.09999847,6843.149902,No,95.04374864,0.013897109
1658-TJVOA,Female,Yes,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.09999847,450.8999939,No,75.14999898,0.16433799
0953-LGOVU,Male,No,Yes,Yes,12,No,Unknown,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,35.5,432.25,No,36.02083333,0.082128398
2115-BFTIW,Male,No,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.94999695,1767.349976,Yes,70.69399902,0.040144848
4692-NNQRU,Female,No,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,79.19999695,1742.449951,No,82.9738072,0.045453241
7742-MYPGI,Female,No,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.79999924,297.3500061,No,49.55833435,0.164116355
0611-DFXKO,Male,No,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89,1820.449951,Yes,91.02249756,0.048889012
7780-OTDSO,Male,No,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.40000153,1742.949951,Yes,96.83055284,0.057029751
9619-GSATL,Female,No,No,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,55.45000076,2444.25,No,56.84302326,0.022685896
5622-UEJFI,Female,No,Yes,Yes,35,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,Yes,Credit card (automatic),25.39999962,949.7999878,No,27.13714251,0.026742472
9747-DDZOS,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),73.5,73.5,Yes,73.5,1
0674-DGMAQ,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.5,2970.800049,No,92.83750153,0.031473003
6203-HBZPA,Male,No,No,No,52,No,Unknown,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.90000153,3334.949951,No,64.13365291,0.019160708
0484-FFVBJ,Male,No,No,No,32,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.84999847,2010.949951,No,62.84218597,0.03224844
0301-FIDRB,Female,No,Yes,Yes,72,No,Unknown,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.79999924,4684.299805,No,65.05971951,0.013619965
4139-JPIAM,Male,No,No,No,51,No,Unknown,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),44.45000076,2181.550049,No,42.77549115,0.020375421
2181-TIDSV,Male,No,Yes,Yes,68,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,Yes,Bank transfer (automatic),19.95000076,1303.25,No,19.16544118,0.015307885
2761-XECQW,Male,Yes,Yes,No,8,No,Unknown,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,43.34999847,371.3999939,No,46.42499924,0.116720515
1936-CZAKF,Male,No,Yes,No,49,No,Unknown,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),49.65000153,2409.899902,No,49.18163066,0.020602516
9453-PATOS,Female,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,85.09999847,6155.399902,No,85.49166531,0.013825259
0564-JJHGS,Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.5,829.0999756,Yes,92.12221951,0.115185144
3348-CFRNX,Female,No,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,92.34999847,2602.899902,Yes,92.9607108,0.035479658
4402-FTBXC,Male,No,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.80000305,4667,No,86.42592593,0.019241483
1428-GTBJJ,Male,No,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.55000305,824.75,Yes,74.97727273,0.090391031
2931-XIQBR,Female,No,Yes,Yes,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,103.0500031,5153.5,No,103.07,0.01999612
0106-UGRDO,Female,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116,8182.850098,No,118.5920304,0.01417599
5542-TBBWB,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.90000153,69.90000153,No,69.90000153,1
1930-QPBVZ,Male,No,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),95.09999847,6683.399902,No,98.28529268,0.014229284
2606-PKWJB,Male,No,No,Yes,40,No,Unknown,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,1564.050049,No,39.10125122,0.025734471
5322-ZSMZY,Male,No,Yes,Yes,31,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Mailed check,25.75,755.5999756,No,24.37419276,0.034078879
8059-UDZFY,Female,Yes,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.3499985,3465.050049,No,105.0015166,0.030403601
7740-BTPUX,Male,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.5999985,6292.700195,No,114.4127308,0.018052663
5220-AGAAX,Male,No,Yes,Yes,68,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,Yes,Bank transfer (automatic),24,1664.300049,No,24.47500072,0.014420477
0208-BPQEJ,Female,No,Yes,Yes,12,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,No,Bank transfer (automatic),19.39999962,198.1000061,No,16.50833384,0.097930333
9435-JMLSX,Male,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.09999847,6045.899902,No,85.15351975,0.014241056
3352-ALMCK,Male,No,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.6500015,4108.149902,No,102.7037476,0.024986917
5312-IRCFR,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,92.84999847,5980.75,No,93.44921875,0.015524809
5294-IMHHT,Male,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),97.75,5043.200195,No,95.15472067,0.019382534
8802-UNOJF,Male,Yes,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,83.80000305,1029.75,Yes,85.8125,0.081378978
6313-GIDIT,Male,Yes,No,No,53,No,Unknown,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.45000076,2854.550049,Yes,53.85943488,0.01907481
6176-YJWAS,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),97.94999695,7114.25,No,98.80902778,0.013768141
5310-NOOVA,Male,No,No,No,46,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,No,Electronic check,19.95000076,907.0499878,No,19.718478,0.021994379
4526-EXKKN,Male,No,No,No,40,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two year,Yes,Mailed check,24.60000038,973.9500122,No,24.34875031,0.02525797
5311-IHLEI,Male,No,No,No,12,No,Unknown,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.95000076,605.75,No,50.47916667,0.084110608
3987-KQDDU,Male,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.59999847,661.5499878,No,73.5055542,0.114277076
3404-JNXAX,Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.75,4116.899902,No,80.7235275,0.019614273
5131-PONJI,Male,No,Yes,Yes,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.40000153,4494.649902,No,91.72754903,0.020112802
2845-AFFTX,Male,Yes,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.80000305,4259.299805,Yes,103.8853611,0.023431082
3489-VSFRD,Female,No,No,No,56,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.25,3282.75,No,58.62053571,0.018353515
3345-JHUEO,Male,No,No,No,4,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,Yes,Electronic check,20.20000076,55.70000076,No,13.92500019,0.3626571
5815-HGGHV,Male,No,Yes,No,20,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,64.15000153,1274.449951,No,63.72249756,0.050335442
5260-UMPWX,Female,No,Yes,Yes,26,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-month,Yes,Credit card (automatic),20.25,493.9500122,No,18.99807739,0.040996051
2249-YPRNG,Female,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.8499985,2239.649902,Yes,111.9824951,0.04726185
